"Name","Url","Telephone","Latitude","Longitude","Address","County","Tags"
"Bere Island Heritage Centre","https://www.bereisland.net/bere-island-heritage-centre/","003532775099","51.63524719999999","-9.880091199999999","Ballinakilla Bere Island Beara Ballinakilla Bere Island, Ballynakilla, , P75 W660","Cork","Activity,Experience,Craft,Shopping,Learning,Tracing Your Ancestors,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops "
"Berehaven Golf Club","https://berehavengolf.com/","003532770700","51.6541411","-9.860508399999997","Millcove, Felane West, Castletown-Bearhaven, , ","Cork","Golf Course,Activity,Experience,Golf,Food and Drink,Pubs and Bar"
"Berkeley Forest House","http://berkeleyforesthouse.com","0035351421361","52.414025238118064","-6.87329905285651","Berkeley, Scarke, New Ross, ","Wexford","Activity,Experience,Castle,Attraction,Historic Houses and Castle"
"Berlitz Language Centre","https://berlitz-dublin.ie/","0035316449742","53.3417316","-6.2505944","5 Merrion Street Lower, , D02 DR94","Dublin","Activity,Learning"
"Bernard Kavanagh Coaches","http://www.bkavcoaches.com/","00353(0)568831189","52.719087","-7.586953","Bridge Garage, Urlingford, ","Kilkenny","Activity,Experience,Transport,Coach,Road"
"Bernard McGlinchey Town Park","https://www.donegalcoco.ie/community/recreationalfacilities/playgrounds%20in%20donegal/","00353749724410","54.9580779","-7.731246","Ballyboe Glencar, Letterkenny, ","Donegal","Activity Experience Public Park Nature and Wildlife"
"Bertra Beach, Murrisk","https://www.blueflag.global/show-site?siteId=6668","00353949064000","53.7882615","-9.661362800000001",", , ",,"Activity,Experience,Attraction,Beach,Nature and Wildlife"
"Beshoffs Restaurant","http://www.beshoffrestaurant.com/","0035318724400","53.3502615197419","-6.2600837233981","6 Upper O Connell Street, Dublin City, ","Dublin","Activity,Food and Drink,Restaurant"
"Best of Irish Rock & Roll Music Tour - LetzGo City Tours","https://www.letzgocitytours.com/dublin/irish-rock-and-roll-music-whiskey-tour/","0035312548650","53.3656392193716","-6.292095437889088","18 Slievebloom Park, , ","Dublin","Activity,Tour"
"Beech Health Club and Spa at Westport Woods Hotel","https://www.westportwoodshotel.com/beech-club.html","003539825811","53.799244","-9.541186","Quay Rd, Cloonmonad, Westport, ","Mayo","Activity Experience Pampering Health Farm Spa and Wellness Specialised Retreat Swimming Swimming Pools and Water Park Venue Fitness and Leisure Spa Swimming Pool"
"Beth Moran Handweaver","https://www.bethmoranhandweaver.ie/","00353871254552","53.8178576","-9.977402099999999","Ballytoohy Beg, , F28 FD96","Mayo","Activity,Experience,Craft,Shopping,Learning,Shopping Centres and Department Store,Activity Operator,Food Shops "
"Bevel Furniture and Woodworking School","https://www.bevelwoodworkingschool.com/","00353868232180","52.2077838","-6.854122399999999","Dungulph, Poulfur, , Y34 VE20","Wexford","Activity,Experience,Craft,Shopping,Learning,Activity Operator"
"Bewley's Café Grafton Street","https://bewleys.com/pages/grafton-street-cafe","0035315460900","53.34172019999999","-6.260290299999999","78- 79 Grafton Street, , D02 K033","Dublin","Activity,Food and Drink,Cafe"
"Beyond the Glass 8 Day Explorer Tour","https://www.beyondtheglass.ie/tours/","00353863850398","51.9003008","-8.4647844","40 St Patrick's Quay, Victorian Quarter, , ","Cork","Activity,Experience,Cycling,Walking ,Walking,Activity Operator,Nature and Wildlife,Day Tour,Tour,Boat"
"Beyond the Glass 5 Day Hiker Tour","https://www.beyondtheglass.ie/","00353863850398","51.9003008","-8.4647844","40 St Patrick's Quay, Victorian Quarter, , ","Cork","Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife,Day Tour,Tour"
"Beyond the Glass Cork Greenway Cycle Tour","https://www.beyondtheglass.ie/tour/cork-greenway-cycle/","00353863850398","51.9007514","-8.4663674","34 St Patrick's Quay, Victorian Quarter, , T23 T624","Cork","Activity,Experience,Cycling,Activity Operator,Tour"
"Beyond the Glass Cycle Tour of Cork City","https://www.beyondtheglass.ie/tour/cork-city-cycle-tour/","00353863850398","51.9003008","-8.4647844","40 St Patrick's Quay, Victorian Quarter, , ","Cork","Activity,Experience,Cycling,Activity Operator,Tour"
"Beyond the Glass Guided Day Hike","https://www.beyondtheglass.ie/tour/guided-day-hikes/","00353863850398","51.9007514","-8.4663674","34 St Patrick's Quay, Victorian Quarter, , T23 T624","Cork","Activity,Experience,Walking ,Walking,Activity Operator,Tour"
"Beyond the Glass 6 Day Adventurer Tour","https://www.beyondtheglass.ie/","00353863850398","51.9003008","-8.4647844","40 St Patrick's Quay, Victorian Quarter, , ","Cork","Activity,Experience,Cycling,Walking ,Walking,Activity Operator,Nature and Wildlife,Day Tour,Tour"
"Beyond the Trees Avondale","https://www.beyondthetreesavondale.com/","0035340446111","52.91183110000001","-6.2220509","Beyond the Trees, Forest Park, Avondale, Rathdrum, A67 P303","Wicklow","Activity Experience Activity Operator Forest Park Park and Forest Walk Walking"
"The Bianconi","https://www.bianconi.ie","00353669761146","52.1060953","-9.7847527","Annadale Rd, Dromavally, Killorglin, ","Kerry","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Bianconi Restaurant at the Granville Hotel","https://www.granvillehotel.ie/en/bianconi-restaurant-waterford-greenway","0035351303555","52.2621139","-7.112163499999999","Meagher's Quay, , ","Waterford","Activity,Food and Drink,Experience,Restaurant,Seafood,Vegetarian"
"Bicycle Hire at Harbour Office","https://www.visitwexford.ie/directory/bicycle-hire-at-kilmore-quay/","00353539129955","52.172146","-6.589453","Harbour Office, Kilmore Quay, ","Wexford","Activity,Experience,Cycling,Activity Operator,Bike Rental"
"Bicycle Hire at Mulranny Park Hotel","https://www.mulrannyparkhotel.ie/greenway-adventures.html","003539836000","53.906019","-9.782639","Activity Centre, Mulranny Park Hotel, Mulranny, ","Mayo","Activity,Experience,Cycling,Bike Rental"
"Biddy’s O’Barnes","https://www.biddysobarnes.com/","00353749722647","54.709495","-7.970769199999999","Biddys O'Barnes, Barnesmore Gap Barnesmore, Friarsbush, , F94 HP22","Donegal","Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar"
"Big Smoke Writing Factory","http://www.bigsmokewritingfactory.com/index.php","00353879766253","53.33677420000001","-6.263419799999999","11 Harcourt St, Saint Peter's, Dublin, D02 WR96","Dublin","Activity"
"BigStyle SUP Dún Laoghaire","https://bigstyle.ie/","00353830123689","53.2965294","-6.143648700000001","Coal Harbour, Harbour, Dún Laoghaire, ","Dublin","Activity,Activity Operator"
"Clifden Bike Shop","https://clifdenbikeshop.ie/","003539522630","53.4874965","-10.0206057","Market St, Clifden, H71 DW67","Galway","Activity,Experience,Cycling,Activity Operator,Nature and Wildlife,Bike Rental"
"Bike Stop Dublin","https://bikestopdublin.com/","00353852563211","53.34815219999999","-6.268491699999999","37 Capel St, North City, , D01 X2E5","Dublin","Activity,Cycling,Bike Rental"
"Bike on Board","https://www.bike-on-board.ie/index.php","0035318867700","53.394692","-6.249486","Unit 4b, Santry Hall Industrial Estate, Santry, ","Dublin","Activity,Transport,Coach,Road"
"Bike the Bay","https://www.facebook.com/pages/Bike-the-Bay-Salthill/297510053744919?sk=settings&tab=settings#!/pages/Bike-the-Bay-Salthill/297510053744919","00353862416199","53.2669923","-9.0688495","Salthill Promenade, Salthill, ","Galway","Activity,Experience,Cycling,Activity Operator,Bike Rental"
"Bikes & Boards","https://bikesandboards.ie/","00353874363310","53.84884899999999","-9.3122796","Knockacroghery, Castlebar, F23 K316","Mayo","Activity,Experience,Cycling,Activity Operator,Bike Rental"
"Biking.ie  - Guided Tours","https://www.biking.ie/","00353834346992","53.10787500000001","-6.217278","Ballinastoe Wood, Ballinastoe, Roundwood, ","Wicklow","Activity,Experience,Cycling,Activity Operator,Bike Rental,Tour"
"Birchalls Ranelagh","https://www.facebook.com/birchallsofranelagh/","0035314973985","53.3233552","-6.250286200000001","Ranelagh Rd, Ranelagh, ","Dublin","Activity,Food and Drink,Pubs and Bar"
"Birdsireland","https://birdsireland.com","00353879075669","53.05163959999999","-6.076445800000001","Ballyvolan Lower, Newcastle, ","Wicklow","Activity,Experience,Bird Watching,Nature and Wildlife,Activity Operator,Tour"
"Birdwatching at the Bridges of Ross","http://www.clarebirdwatching.com","","52.59195009570008","-9.859809458496102","Bridges of Ross, Loop Head, ","Clare","Activity,Experience,Bird Watching,Nature and Wildlife"
"Birdwatching at the Cliffs of Moher","http://www.clarebirdwatching.com/archives/category/clare-birdwatching-sites-a-b/page/2","","52.971778","-9.42637","Cliffs of Moher, Liscannor, ","Clare","Activity,Experience,Bird Watching,Nature and Wildlife"
"Birr Castle Demesne & Historic Science Centre","https://www.birrcastle.com","00353579120336","53.0966996","-7.914485699999999","Townparks, , R42 V027","Offaly","Activity Experience Learning Castle Attraction Historic Houses and Castle Gardens Garden Museums and Attraction Cafe Food and Drink Nature and Wildlife Activity Operator Food Shops  Shopping Tour"
"Birr Equestrian Centre","http://www.birrequestrian.ie/","00353872445545","53.0824776","-7.839774100000001","Kingsborough House, Fortel, , R42 EV79","Offaly","Activity,Experience,Horse Riding,Equestrian,Nature and Wildlife,Activity Operator"
"Birr Golf Club","https://birrgolfclub.ie/","00353579120082","53.127444","-7.9098559","Golf club lane That Glenn's, Glenns, Birr, ","Offaly","Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Food and Drink,Restaurant,Activity Operator"
"Birr Outdoor Education and Training Centre","https://www.birroec.ie/","00353579120029","53.0891914","-7.9068021","Roscrea Rd, Seefin, Birr, R42 FC98","Offaly","Activity,Experience,Climbing,Activity Operator,Kayaking,Walking ,Walking"
"Birr Theatre & Arts Centre","https://www.birrtheatre.com/","00353579122911","53.09777753344924","-7.9120754809856635","Oxmantown Hall, Birr, ","Offaly","Activity,Experience,Craft,Shopping,Art Gallery,Attraction,Venue,Music"
"Birr Town Trail & Riverbank Walks","https://www.shannonregiontrails.ie/","","53.0957642373653","-7.91027118315556",", Birr, ","Offaly","Activity,Walking ,Walking"
"Bishop's Quarter ",,"","53.1291281","-9.127942","Ballyvaughan Holiday Cottages, Bishopsquarter, Ballyvaughan, ","Clare","Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Attraction,Beach,Natural Landscape,Nature and Wildlife"
"Bishops Mountain Club","https://bishopsmountainsc.weebly.com/","00353862415521","52.361211","-7.105004","Bishops Mountain, Knockbrack Gorse, Near Mullinavat, , ","Kilkenny","Activity,Activity Operator"
"Bishops' Palace Limerick Civic Trust","https://www.limerickcivictrust.ie/","0035361313399","52.670433","-8.625267","Church Street, Kings Island, Limerick City, ","Limerick","Activity,Experience,Attraction,Historic Houses and Castle"
"Bison Bar & BBQ","https://bisonbar.ie/","0035315337561","53.34538","-6.266282999999999","11 Wellington Quay, Temple Bar, Dublin Southside, , D02 XY28","Dublin","Activity,Food and Drink,Pubs and Bar"
"Bistro Bianconi","https://www.bistrobianconi.ie/","00353719141744","54.27123330000001","-8.4742032","Tobergal Ln, Abbeyquarter North, , ","Sligo","Activity,Food and Drink,Experience,Restaurant"
"Black Abbey","https://dominicans.ie/about/communities/black-abbey-kilkenny/","","52.65378190000001","-7.257638399999998","Gardens, Kilkenny City, ","Kilkenny","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery"
"Black Abbey Crafts","https://www.blackabbeycrafts.com/","0035361396021","52.5646815","-8.7897791","Adare Heritage Centre, Blackabbey, Adare, ","Limerick","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Black Bush Golf Club","https://www.blackbushgolfclub.ie/","0035318250021","53.52758979999999","-6.527255599999999",", Thomastown, ","Meath","Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Food and Drink,Restaurant,Activity Operator"
"Black Castle","https://carlowtourism.com/attraction/black-castle-2/","","52.73621","-6.97769","Main St, Ballyknockan, Leighlinbridge, ","Carlow","Activity,Experience,Castle,Attraction,Historic Houses and Castle,Ruins"
"Black Castle Wicklow","http://www.megalithicireland.com/Black%20Castle,%20Wicklow.html","","52.9811225","-6.030844999999999","S Quay, Corporation Lands, , ","Wicklow","Activity,Experience,Castle,Attraction,Historic Houses and Castle,Ruins"
"Black Church Print Studio","https://www.blackchurchprint.ie/","0035316773629","53.345635","-6.264056","4 Temple Bar, , ","Dublin","Activity,Learning,Art Gallery,Attraction"
"Black Donkey Brewing","https://blackdonkeybeer.com/","00353949640698","53.74451029999999","-8.640545800000002","Srah, Ballinlough, F45 KN60","Roscommon","Activity,Experience,Food and Drink,Restaurant,Attraction,Museums and Attraction,Food Trails and Tour,Tour"
"Blackfield Watersports","http://www.blackfield.com","00353894221553","53.97368118959686","-10.07462385061308","Keel, Achill Island, , ","Mayo","Activity,Kitesurfing,Windsurfing,Activity Operator,Surfing,Venue,Sports Venues"
"Blacklion Golf Club","https://www.blackliongolf.com/","00353719853024","54.29565700000001","-7.892715099999999",", , ","Sligo","Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator"
"Blackpool Farmers Market","https://www.iomst.ie/market/blackpool-farmers-market","00353862437818","51.914801","-8.47149","Blackpool Shopping Centre, Watercourse Rd., Cork City, ","Cork","Activity,Experience,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store"
"Blackrock Beach","https://www.visitblackrock.ie/","00353872077193","53.9611771","-6.366643399999999",", Blackrock, ","Louth","Activity,Experience,Kitesurfing,Windsurfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach,Nature and Wildlife"
"Blackrock Boathouse","https://www.visitblackrock.ie/places-of-interest","00353872077193","53.95728611161954","-6.367440638931271","Coast Road, Blackrock Beach, Blackrock, ","Louth","Activity,Experience,Attraction,Historic Houses and Castle,Nature and Wildlife"
"Blackrock Market","https://www.theblackrockmarket.com/","0035312353522","53.3013652","-6.1775631","19a Main St, Blackrock, A94 C8Y1","Dublin","Activity,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store"
"Blackrock Park","https://www.dlrcoco.ie/en/parks/blackrock-park","0035312054700","53.3066","-6.19078","Rock Road, Blackrock, ","Dublin","Activity,Public Park,Nature and Wildlife"
"Blackrock Promenade","https://www.visitblackrock.ie/places-of-interest","00353872077193","53.9630012","-6.3660316","Main Street, Blackrock, ","Louth","Activity,Experience,Attraction,Beach"
"Blackrock Wetlands","https://visitblackrock.ie/","00353872077193","53.9577093","-6.3717605","Coast Rd, Haggardstown, , ","Louth","Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Natural Landscape,Attraction"
"Blacks Brewing & Distilling","https://www.blacksbrewery.com/","00353212459090","51.6997412","-8.538369200000002",", Cappagh, P17 AY10","Cork","Activity,Experience,Food and Drink,Restaurant,Attraction,Museums and Attraction,Artisan,Pubs and Bar,Local Produce,Food Shops ,Shopping,Tour"
"Blacksod Lighthouse","https://www.visitblacksodlighthouse.ie/","003539785727","54.09853159999999","-10.0604396","Blacksod Lighthouse, R313, Fallmore, Blacksod, ","Mayo","Activity,Experience,Activity Operator,Cafe,Food and Drink,Tour"
"Blacksod Sea Safari","https://www.blacksodseasafari.ie/","00353830263100","54.1001136","-10.0597949",", Blacksod, ","Mayo","Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife,Day Tour,Tour,Boat"
"Blackstairs Eco Trails","https://www.blackstairsecotrails.ie/","00353872707189","52.61320079999999","-6.8551685","The Old Rectory, Killedmond, Borris, ","Carlow","Activity,Experience,Food and Drink,Restaurant,Learning,Walking ,Walking,Activity Operator,Local Produce,Nature and Wildlife,Tour"
